pdv_id;produto_id
16260;04210
18199;04210
18338;04210
15539;04210
15545;04210
15915;04210
16758;04210
16631;04210
16635;04210
14020;04210
18139;04210
14615;04210
10496;04210
18193;04210
14669;04210
14980;04210
17946;04210
12309;91240
15330;91240
14227;91240
12248;91240
18182;91240
15105;91240
11922;91240
10505;91240
18346;91240
10853;91240
11870;91240
13831;91240
14019;91240
14483;91240
11646;91240
13187;91240
14868;91240
12473;91240
10066;91240
15114;91240
16370;91240
16521;91240
15107;91240
10424;91240
17357;91240
15555;91240
16122;91240
17397;91240
14735;91240
17541;91240
18014;91240
18329;91240
13111;91240
17250;91240
18027;91240
13918;91240
13978;91240
15356;91240
15962;91240
18162;91240
10531;91240
12460;91240
14220;91240
14282;91240
14593;91240
18159;91240
18163;91240
18161;91240
15357;91240
17590;91240
10975;91240
17675;91240
16242;91240
18024;91240
12201;91240
14605;91240
16132;91240
18100;91240
18102;91240
15287;91240
16466;91240
16790;91240
18025;91240
18026;91240
13047;91240
12325;91240
14595;91240
11314;91240
15081;91240
12219;91240
11976;91240
11981;91240
16174;91240
11982;91240
11986;91240
13271;91240
15183;91240
11983;91240
11984;91240
11985;91240
13804;91240
18208;91240
11975;91240
11987;91240
12526;91240
11979;91240
15506;91240
11974;91240
11980;91240
11988;91240
15686;91240
17925;91240
18061;91240
13917;91240
18280;91240
16792;91240
13409;91240
16801;91240
16283;91240
17724;91240
12429;91240
13429;91240
14765;91240
13988;91240
18375;91240
11191;91240
18186;91240
12633;91240
14778;91240
12884;91240
14546;91240
15074;91240
15111;91240
15361;91240
15891;91240
15965;91240
16626;91240
16747;91240
16751;91240
17423;91240
17584;91240
17746;91240
18051;91240
18191;91240
18265;91240
18281;91240
10549;91240
11527;91240
13055;91240
16273;91240
17445;91240
10985;91240
13254;91240
10024;91240
12406;91240
12999;91240
13561;91240
15504;91240
16665;91240
17744;91240
14642;91240
17309;91240
17678;91240
17282;91240
16702;91240
17673;91240
12086;91240
13928;91240
18359;91240
12467;91240
17543;91240
10094;91240
12281;91240
17570;91240
13333;91240
11995;91240
12038;91240
13152;91240
13937;91240
14646;91240
15067;91240
11609;91240
18323;91240
15246;91240
16161;91240
14733;91240
16635;91240
14020;91240
17437;91240
18138;91240
10184;91240
15328;91240
14732;91240
14979;91240
14980;91240
17436;91240
14329;91241
13860;91241
14227;91241
12248;91241
15330;91241
15105;91241
10853;91241
18346;91241
11870;91241
13831;91241
14019;91241
11922;91241
10505;91241
11646;91241
14483;91241
10537;91241
13187;91241
10066;91241
15114;91241
16521;91241
16370;91241
15107;91241
10424;91241
17357;91241
14735;91241
17541;91241
13111;91241
15555;91241
17397;91241
18027;91241
17250;91241
16122;91241
18329;91241
16428;91241
12460;91241
14593;91241
16152;91241
18160;91241
10531;91241
14220;91241
15356;91241
15357;91241
18116;91241
18159;91241
18163;91241
14282;91241
18161;91241
18162;91241
18117;91241
17590;91241
14818;91241
15116;91241
11078;91241
13311;91241
13073;91241
14333;91241
14817;91241
14613;91241
14819;91241
14230;91241
14814;91241
15110;91241
18304;91241
14043;91241
12370;91241
14816;91241
15119;91241
13140;91241
15494;91241
10498;91241
14379;91241
10778;91241
10457;91241
10975;91241
18248;91241
16132;91241
16790;91241
17675;91241
18100;91241
18026;91241
18024;91241
16466;91241
13904;91241
18025;91241
18102;91241
14605;91241
16242;91241
15287;91241
12325;91241
12201;91241
14595;91241
13247;91241
11314;91241
15081;91241
18218;91241
12219;91241
16788;91241
16174;91241
11980;91241
11983;91241
13271;91241
15183;91241
11984;91241
11981;91241
11986;91241
11975;91241
11987;91241
11985;91241
18208;91241
11979;91241
13804;91241
11982;91241
11988;91241
11974;91241
15506;91241
11210;91241
18061;91241
16116;91241
14228;91241
15686;91241
17925;91241
12965;91241
12971;91241
15171;91241
15583;91241
15705;91241
15841;91241
15581;91241
16163;91241
12210;91241
15806;91241
13803;91241
17153;91241
16644;91241
14869;91241
16018;91241
18280;91241
12768;91241
13917;91241
13409;91241
16792;91241
12831;91241
16283;91241
17724;91241
17234;91241
12429;91241
13429;91241
14765;91241
12067;91241
13988;91241
11191;91241
11684;91241
12633;91241
10295;91241
12048;91241
12470;91241
13046;91241
14546;91241
15408;91241
15891;91241
16224;91241
16273;91241
16626;91241
16751;91241
17259;91241
17531;91241
17584;91241
17607;91241
17746;91241
17992;91241
18370;91241
11527;91241
14778;91241
10761;91241
11366;91241
13055;91241
15074;91241
16349;91241
17055;91241
17152;91241
18051;91241
18237;91241
18265;91241
18281;91241
18191;91241
18374;91241
15028;91241
16747;91241
15111;91241
15361;91241
10549;91241
13254;91241
13906;91241
13921;91241
18186;91241
17445;91241
12999;91241
13561;91241
16702;91241
10024;91241
14609;91241
17309;91241
17626;91241
17744;91241
16665;91241
17678;91241
17282;91241
17673;91241
12086;91241
13928;91241
18359;91241
12467;91241
11834;91241
17543;91241
10094;91241
17570;91241
12281;91241
13333;91241
12038;91241
11995;91241
12179;91241
14701;91241
14646;91241
17326;91241
13152;91241
13937;91241
18388;91241
15013;91241
15014;91241
15015;91241
16568;91241
15096;91241
13935;91241
14664;91241
16359;91241
17431;91241
15540;91241
18129;91241
18199;91241
16897;91241
18049;91241
18338;91241
15545;91241
17213;91241
16260;91241
16083;91241
15539;91241
15915;91241
15085;91241
16595;91241
16758;91241
15246;91241
11609;91241
16161;91241
18323;91241
14020;91241
16635;91241
16631;91241
17437;91241
18138;91241
18139;91241
10872;91241
15328;91241
17098;91241
12116;91241
10184;91241
14732;91241
14926;91241
14669;91241
14980;91241
17946;91241
18033;91241
17160;91241
17436;91241
14634;91242
12248;91242
15330;91242
10853;91242
11922;91242
15105;91242
11870;91242
14019;91242
18346;91242
14227;91242
10537;91242
11646;91242
14868;91242
13187;91242
13831;91242
14746;91242
14483;91242
12473;91242
15114;91242
16370;91242
10066;91242
16521;91242
15107;91242
17357;91242
10424;91242
15555;91242
16122;91242
17541;91242
14735;91242
17250;91242
18014;91242
18027;91242
18329;91242
12220;91242
12460;91242
13918;91242
13978;91242
14220;91242
15356;91242
15962;91242
18160;91242
18161;91242
10531;91242
15357;91242
16152;91242
18116;91242
18162;91242
17590;91242
14818;91242
11078;91242
13073;91242
13311;91242
14815;91242
14333;91242
10980;91242
14817;91242
14819;91242
15117;91242
12370;91242
15619;91242
14230;91242
18043;91242
15119;91242
14816;91242
13140;91242
10498;91242
17087;91242
15494;91242
18368;91242
10457;91242
14379;91242
10778;91242
10975;91242
13904;91242
16242;91242
18025;91242
12201;91242
16132;91242
18100;91242
18102;91242
13047;91242
15287;91242
16790;91242
17675;91242
18024;91242
18026;91242
14605;91242
16466;91242
12325;91242
15081;91242
11314;91242
14595;91242
12219;91242
16788;91242
11976;91242
11983;91242
13271;91242
16174;91242
13804;91242
15183;91242
11982;91242
11984;91242
11986;91242
12526;91242
11985;91242
11975;91242
11979;91242
11987;91242
18208;91242
11974;91242
15506;91242
11980;91242
11210;91242
18061;91242
15686;91242
14228;91242
16116;91242
12971;91242
12210;91242
15705;91242
15841;91242
15581;91242
15806;91242
13803;91242
17153;91242
16644;91242
14657;91242
14869;91242
13917;91242
18280;91242
13409;91242
16792;91242
12831;91242
16801;91242
16283;91242
12429;91242
13429;91242
14765;91242
12067;91242
13988;91242
11191;91242
10549;91242
12633;91242
10761;91242
10985;91242
12470;91242
13906;91242
14193;91242
14530;91242
14546;91242
15677;91242
15965;91242
16226;91242
16349;91242
16626;91242
17259;91242
17531;91242
17538;91242
17584;91242
17992;91242
18191;91242
18265;91242
18271;91242
15111;91242
15891;91242
16273;91242
16508;91242
18237;91242
13055;91242
17152;91242
15361;91242
16747;91242
18281;91242
13254;91242
13921;91242
18197;91242
14609;91242
10024;91242
16665;91242
17309;91242
17626;91242
14642;91242
17282;91242
13561;91242
16702;91242
12086;91242
13928;91242
17673;91242
18359;91242
12467;91242
11834;91242
17543;91242
10094;91242
12281;91242
17570;91242
12038;91242
13333;91242
13152;91242
10679;91242
13937;91242
18388;91242
14646;91242
15015;91242
15096;91242
15067;91242
13935;91242
15173;91242
17431;91242
18129;91242
15541;91242
16083;91242
18338;91242
15539;91242
15915;91242
16260;91242
17213;91242
18199;91242
15545;91242
16758;91242
15246;91242
17051;91242
18323;91242
16169;91242
16631;91242
16635;91242
18138;91242
14847;91242
15328;91242
16822;91242
18193;91242
12116;91242
18347;91242
14926;91242
11739;91242
17946;91242
18033;91242
17160;91242
17436;91242
15996;91242
18158;91243
18301;91243
13860;91243
14329;91243
12309;91243
15584;91243
12248;91243
15330;91243
14019;91243
15105;91243
10505;91243
11870;91243
14227;91243
14483;91243
10537;91243
13187;91243
12473;91243
10066;91243
15114;91243
16370;91243
16521;91243
15107;91243
17357;91243
17541;91243
18014;91243
15555;91243
18027;91243
16122;91243
13111;91243
18329;91243
15356;91243
17733;91243
18160;91243
12220;91243
12460;91243
13978;91243
15962;91243
18159;91243
10531;91243
18116;91243
18163;91243
13918;91243
14220;91243
15355;91243
18117;91243
18161;91243
18162;91243
17590;91243
14818;91243
14333;91243
11078;91243
13073;91243
13311;91243
15619;91243
14230;91243
18247;91243
18304;91243
14819;91243
15110;91243
14043;91243
12370;91243
15119;91243
13140;91243
15494;91243
10498;91243
18368;91243
10457;91243
18248;91243
16790;91243
18025;91243
18102;91243
16132;91243
18100;91243
12201;91243
13047;91243
13904;91243
18024;91243
18026;91243
12325;91243
14605;91243
15287;91243
16466;91243
17675;91243
15081;91243
11314;91243
12219;91243
16788;91243
11976;91243
11978;91243
11980;91243
11981;91243
11984;91243
11986;91243
15183;91243
11985;91243
11979;91243
11982;91243
11975;91243
11987;91243
12526;91243
18208;91243
15506;91243
11974;91243
11988;91243
16174;91243
14228;91243
16116;91243
18061;91243
12965;91243
12971;91243
15806;91243
15581;91243
13803;91243
17153;91243
16644;91243
14657;91243
14869;91243
16018;91243
12768;91243
13409;91243
13917;91243
16792;91243
16283;91243
17724;91243
17234;91243
13429;91243
14765;91243
13988;91243
18375;91243
18186;91243
12775;91243
12884;91243
14193;91243
15361;91243
15677;91243
15891;91243
15965;91243
16224;91243
16349;91243
16626;91243
16884;91243
17423;91243
17531;91243
17992;91243
18051;91243
18191;91243
18265;91243
11527;91243
10985;91243
16273;91243
10761;91243
18197;91243
12999;91243
17626;91243
16665;91243
17678;91243
17282;91243
10024;91243
17673;91243
18359;91243
10934;91243
10094;91243
12281;91243
17570;91243
11995;91243
12038;91243
13333;91243
14701;91243
13152;91243
13937;91243
14646;91243
17326;91243
18388;91243
15014;91243
16568;91243
15067;91243
15173;91243
16359;91243
17431;91243
11609;91243
15246;91243
16631;91243
16635;91243
16169;91243
17437;91243
18138;91243
14847;91243
15328;91243
18266;91243
15027;91243
10763;91243
15922;91243
16193;91243
14496;91243
13335;91243
17487;91243
17860;91243
15129;91243
12317;91243
14008;91243
18260;91243
15690;91243
18158;91244
14746;91244
15105;91244
10066;91244
12473;91244
15114;91244
16521;91244
10424;91244
16122;91244
18329;91244
13111;91244
15555;91244
17250;91244
18027;91244
17397;91244
17541;91244
17590;91244
16174;91244
11986;91244
13271;91244
11983;91244
13804;91244
11984;91244
11985;91244
12526;91244
11987;91244
18208;91244
11975;91244
11979;91244
11982;91244
11974;91244
11988;91244
15506;91244
11976;91244
11980;91244
12971;91244
17153;91244
16644;91244
12944;91244
14869;91244
13409;91244
16792;91244
14765;91244
13988;91244
14778;91244
10208;91244
12470;91244
12775;91244
13055;91244
13906;91244
15111;91244
15361;91244
15677;91244
15891;91244
16273;91244
16626;91244
17259;91244
18191;91244
10549;91244
18374;91244
10985;91244
13254;91244
17445;91244
18197;91244
10024;91244
12999;91244
15504;91244
17626;91244
17309;91244
17744;91244
13561;91244
16702;91244
17673;91244
13928;91244
18359;91244
10934;91244
10094;91244
17570;91244
12281;91244
13333;91244
13937;91244
15067;91244
15096;91244
15540;91244
18338;91244
15539;91244
16758;91244
15246;91244
16161;91244
18323;91244
17437;91244
18138;91244
18139;91244
10184;91244
10872;91244
15328;91244
16822;91244
06313;91244
16193;91244
15996;91244
13860;91245
12248;91245
14227;91245
18182;91245
15330;91245
15105;91245
11922;91245
10853;91245
18346;91245
11870;91245
13831;91245
14019;91245
11646;91245
14483;91245
16370;91245
16521;91245
17357;91245
10424;91245
14735;91245
17250;91245
17541;91245
18014;91245
18329;91245
18027;91245
13111;91245
17397;91245
16122;91245
15555;91245
16428;91245
17590;91245
10498;91245
13140;91245
15494;91245
17087;91245
18368;91245
16242;91245
18100;91245
13047;91245
17675;91245
18025;91245
12201;91245
13904;91245
16132;91245
18024;91245
18102;91245
16790;91245
12325;91245
16466;91245
14605;91245
15287;91245
18026;91245
15081;91245
14595;91245
11314;91245
11976;91245
11988;91245
16174;91245
11983;91245
13271;91245
13804;91245
11984;91245
11986;91245
12526;91245
15183;91245
11981;91245
11982;91245
11975;91245
11985;91245
11987;91245
18208;91245
11979;91245
15506;91245
11974;91245
11980;91245
13811;91245
17925;91245
14228;91245
18061;91245
16116;91245
15686;91245
12965;91245
12971;91245
15171;91245
15581;91245
12210;91245
15583;91245
15841;91245
16163;91245
15705;91245
15806;91245
13803;91245
17153;91245
16644;91245
14657;91245
14869;91245
16018;91245
13409;91245
13917;91245
12768;91245
16792;91245
12831;91245
18280;91245
16283;91245
12429;91245
14765;91245
13429;91245
17669;91245
13988;91245
18375;91245
11191;91245
10549;91245
12633;91245
14778;91245
12775;91245
13055;91245
13906;91245
14530;91245
14546;91245
15074;91245
15677;91245
16273;91245
16626;91245
16751;91245
17259;91245
17584;91245
17992;91245
18191;91245
11527;91245
15111;91245
15891;91245
16349;91245
16747;91245
17423;91245
18265;91245
18281;91245
15361;91245
13921;91245
10024;91245
12406;91245
12999;91245
16702;91245
17744;91245
16665;91245
14642;91245
17673;91245
12086;91245
13928;91245
18359;91245
12467;91245
10934;91245
17543;91245
12281;91245
17570;91245
10094;91245
12179;91245
13152;91245
14646;91245
17326;91245
13937;91245
15015;91245
15014;91245
15013;91245
16568;91245
15067;91245
15096;91245
15173;91245
13935;91245
16359;91245
14664;91245
17431;91245
15540;91245
18129;91245
18049;91245
17213;91245
16083;91245
18199;91245
15545;91245
18338;91245
16260;91245
15915;91245
15539;91245
16758;91245
15246;91245
16161;91245
17051;91245
18323;91245
17437;91245
18138;91245
10184;91245
15328;91245
12116;91245
14732;91245
15530;91245
14669;91245
17946;91245
18033;91245
14926;91245
17160;91245
15584;91248
14227;91248
18182;91248
12248;91248
11922;91248
10853;91248
15330;91248
14019;91248
15105;91248
18346;91248
11870;91248
10537;91248
11646;91248
13831;91248
13187;91248
14868;91248
14746;91248
12473;91248
15114;91248
10424;91248
16122;91248
17397;91248
18014;91248
14735;91248
15555;91248
18329;91248
13111;91248
17541;91248
17250;91248
18027;91248
16428;91248
17590;91248
11981;91248
11975;91248
11983;91248
13271;91248
11986;91248
11984;91248
11985;91248
15183;91248
11979;91248
13804;91248
11987;91248
12526;91248
11982;91248
18208;91248
11988;91248
11980;91248
16174;91248
11974;91248
12971;91248
15841;91248
16163;91248
15581;91248
13803;91248
12210;91248
17153;91248
16644;91248
14869;91248
13409;91248
13917;91248
16792;91248
18280;91248
12429;91248
13429;91248
14765;91248
13988;91248
18375;91248
11191;91248
14778;91248
10295;91248
10761;91248
12470;91248
12775;91248
12884;91248
15074;91248
15361;91248
15677;91248
15891;91248
16224;91248
16626;91248
16884;91248
17035;91248
17259;91248
17531;91248
17584;91248
17746;91248
18051;91248
18265;91248
18271;91248
15028;91248
18191;91248
10549;91248
18374;91248
10985;91248
13254;91248
13906;91248
13921;91248
16273;91248
16747;91248
18281;91248
12406;91248
12999;91248
14609;91248
15504;91248
17309;91248
17744;91248
17673;91248
12086;91248
13928;91248
18359;91248
12467;91248
17346;91248
17543;91248
10094;91248
17570;91248
12281;91248
13333;91248
12038;91248
14701;91248
13152;91248
13937;91248
17326;91248
14646;91248
16568;91248
15013;91248
15067;91248
18338;91248
15540;91248
15539;91248
16758;91248
17437;91248
18138;91248
17098;91248
18193;91248
10872;91248
06313;91248
14926;91248
17436;91248
18033;91248
15996;91248
14778;91401
10208;91401
10761;91401
11022;91401
17538;91401
